base	task	seed	method	name	magicoder	metamath	tulu	commonsense	target	off_score	forgetting_gap	path	modules	functional_pr	functional_erank	protected_functional_pr	cov_functional_pr	cov_functional_erank	functional_energy_ratio	fro_ratio	max_target_to_source_gain	floored_direction_fraction	max_nuclear_relative_error	max_saved_update_error	functional_rms_ratio	functional_squared_energy_ratio	target_gain_lora	off_score_gain_lora	fg_reduction_lora	target_gain_hns	off_score_gain_hns	fg_reduction_hns	raw_fpr	full_moment_pr	functional_energy	source_functional_energy	checkpoint	target_gain	off_gain	fg_reduction	energy_ratio	log_energy_ratio	gain_magicoder	gain_metamath	gain_tulu	gain_commonsense	score_arc_challenge	gain_arc_challenge	score_arc_easy	gain_arc_easy	score_boolq	gain_boolq	score_hellaswag	gain_hellaswag	score_openbookqa	gain_openbookqa	score_piqa	gain_piqa	score_siqa	gain_siqa	score_winogrande	gain_winogrande	max_saved_energy_relative_error	max_analytic_energy_relative_error	max_storage_roundoff_common_gain_error
Qwen3-8B	magicoder	42	scalar_e		75.60975609756098	89.53752843062927	71.71903881700554	83.68795025503347	75.60975609756098	81.64817250088942	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/magicoder/seed42/scalar_e																					1.0449776158868043	1.0358672138800054	56.61299533267069	2844.937423077745	Qwen3-8B/magicoder/seed42	10.36585365853658	3.850329670779743	1.9004202758208966	0.019899557323628206	-3.917057792542924	10.36585365853658	5.610310841546635	5.914972273567457	0.025705897225151375	88.39590443686008	-2.0477815699658675	95.74915824915826	-1.1363636363636354	87.37003058103976	-0.18348623853210455	84.61461860187214	0.6871141206930886	84.2	-0.8000000000000007	87.86724700761698	1.4145810663764968	75.63971340839304	0.61412487205732	65.66692975532754	1.6574585635359074	7.519320270099605e-06	6.661338147750939e-16	
Qwen3-8B	metamath	42	scalar_e		65.2439024390244	86.9598180439727	70.42513863216267	84.47082595303137	86.9598180439727	73.37995567473946	0.4065040650406502	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/metamath/seed42/scalar_e																					1.3149124913538814	1.2461303493884004	1002.3031001522105	21830.572889064293	Qwen3-8B/metamath/seed42	2.8051554207733034	2.0868786790682066	1.3923327773018979	0.04591281709580327	-3.081010961335763	1.2195121951219505	2.8051554207733034	3.696857670979682	1.3442661711030297	90.44368600682594	2.3037542662116106	96.67508417508418	0.5892255892255949	88.2262996941896	-0.3058103975535187	84.82374029077873	1.7327225652260525	85.8	1.4000000000000012	87.59521218715996	2.176278563656142	75.5885363357216	1.279426816786089	66.61404893449092	1.5785319652722896	7.863672246699593e-08	6.661338147750939e-16	5.236131702002211e-06
Qwen3-8B	tulu	42	scalar_e		79.26829268292683	88.62774829416225	73.01293900184844	84.49543690098238	73.01293900184844	84.13049262602381	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/tulu/seed42/scalar_e																					2.2014986272893067	1.9361048176598616	1849.805792950229	10338.906025998424	Qwen3-8B/tulu/seed42	5.175600739371532	-1.8875721248573853	0.0	0.1789169751904766	-1.7208334064933464	-5.487804878048777	-0.37907505686125376	5.175600739371532	0.20416356033791772	90.35836177474403	0.8532423208191031	96.67508417508418	-0.16835016835016203	87.24770642201834	-0.09174311926606338	84.49512049392551	0.7070304720175224	86.4	0.0	87.05114254624591	0.9793253536452662	76.25383828045035	-0.4094165813715467	67.48224151539068	-0.23677979479084232	9.52763492545472e-08	6.661338147750939e-16	3.1678258567424677e-06
Qwen3-8B	magicoder	43	scalar_e		76.82926829268293	88.77937831690674	70.0554528650647	83.65840192805383	76.82926829268293	80.83107770334175	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/magicoder/seed43/scalar_e																					1.0770897259560883	1.0516780137295334	33.86920345778962	1326.1914753381288	Qwen3-8B/magicoder/seed43	14.024390243902438	3.071679947847315	1.985624576956435	0.025538697908727127	-3.66756041210781	14.024390243902438	6.21683093252463	3.14232902033271	-0.14412010931535235	88.48122866894198	-2.0477815699658675	95.87542087542089	-1.0101010101010055	87.37003058103976	0.03058103975535076	84.67436765584544	0.40828520215097086	84.2	0.20000000000000018	87.54080522306855	0.05440696409140244	75.53735926305015	-0.05117707267144889	65.58800315706394	1.2628255722178405	9.462605887744502e-08	5.551115123125783e-16	3.3750635783924565e-06
Qwen3-8B	metamath	43	scalar_e		67.6829268292683	86.12585291887794	70.79482439926062	84.68831082814707	86.12585291887794	74.38868735222532	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/metamath/seed43/scalar_e																					1.6723569462173713	1.5546556182948046	1266.0179811686082	21210.03108054813	Qwen3-8B/metamath/seed43	2.1228203184230523	4.723085656678961	3.5232856949641636	0.05968958632642845	-2.8185977071920125	9.756097560975618	2.1228203184230523	3.14232902033271	1.2708303887285837	91.12627986348123	2.2184300341296925	96.8013468013468	0.631313131313127	88.01223241590213	-0.3058103975535187	84.51503684524995	2.0912168890659166	87.4	2.8000000000000025	87.10554951033733	1.3601741022850944	75.53735926305015	0.8188331627430934	67.008681925809	0.5524861878453025	8.303839105217037e-08	6.661338147750939e-16	3.83152654515051e-06
Qwen3-8B	tulu	43	scalar_e		82.92682926829268	88.93100833965126	71.71903881700554	84.58214777420862	71.71903881700554	85.47999512738419	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/tulu/seed43/scalar_e																					2.6111371221348403	2.3321279814367504	1964.6896527734823	9049.179116466023	Qwen3-8B/tulu/seed43	5.545286506469495	0.35523907178330205	0.0	0.21711247257759583	-1.5273397529070594	1.2195121951219505	-0.2274450341167551	5.545286506469495	0.07365005434471072	90.95563139931741	0.7679180887371961	96.88552188552188	-0.042087542087543284	86.91131498470948	-0.06116207951071262	84.52499502091216	0.4680342561242723	85.39999999999999	-0.20000000000000018	87.26877040261154	0.21762785636562088	76.20266120777892	0.3070624360286489	68.50828729281768	-0.8681925808997626	9.984196491785724e-08	4.440892098500626e-16	3.2223232790951073e-06
Qwen3-8B	magicoder	44	scalar_e		77.4390243902439	88.70356330553449	72.45841035120148	83.6782205775301	77.4390243902439	81.61339807808868	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/magicoder/seed44/scalar_e																					1.0622656484299178	1.0392300680842532	33.11213270043299	1325.6251625919526	Qwen3-8B/magicoder/seed44	12.80487804878048	3.0603405628683618	1.1105054007101292	0.024978503452431373	-3.6897396859099807	12.80487804878048	4.624715693707344	4.436229205175607	0.12007678972217661	88.6518771331058	-2.0477815699658675	95.74915824915826	-1.1363636363636354	87.46177370030581	0.3058103975535187	84.58474407488548	0.3584943238398641	84.2	1.200000000000001	87.70402611534276	0.5440696409140355	75.48618219037871	0.0	65.58800315706394	1.7363851617995252	8.59625910454298e-08	6.661338147750939e-16	4.0961160134855845e-06
Qwen3-8B	metamath	44	scalar_e		63.41463414634146	85.44351781652767	70.60998151571165	84.57855348175976	85.44351781652767	72.86772304793762	1.0162601626016279	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/metamath/seed44/scalar_e																					1.636440100546691	1.5121343315086975	1260.117551379127	21136.146767520917	Qwen3-8B/metamath/seed44	1.440485216072787	9.353204765694692	8.50615391551328	0.05961907651566368	-2.819779680357984	22.5609756097561	1.440485216072787	3.8817005545286634	1.6169381327993335	91.12627986348123	2.6450511945392496	96.88552188552188	0.92592592592593	87.5229357798165	-0.6422018348623881	84.60466042620992	2.2405895239992035	86.8	2.0000000000000018	87.26877040261154	2.393906420021763	75.33265097236438	0.7676560900716445	67.08760852407262	2.604577742699299	9.375817744405879e-08	5.551115123125783e-16	4.019771512320247e-06
Qwen3-8B	tulu	44	scalar_e		78.04878048780488	89.08263836239576	71.53419593345656	84.6158983612365	71.53419593345656	83.91577240381238	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/tulu/seed44/scalar_e																					2.396313497579011	2.0960287829547566	1985.8276688475828	9467.777140453369	Qwen3-8B/tulu/seed44	4.621072088724574	-1.822068847461324	0.0	0.20974592445386717	-1.5618583643176736	-6.097560975609753	0.37907505686126797	4.621072088724574	0.25227937636448416	90.95563139931741	0.5972696245733822	96.75925925925925	0.08417508417507547	87.61467889908256	-0.24464831804281717	84.33578968333	0.8464449312885813	86.0	0.0	87.21436343852012	0.9249183895538637	76.40736949846469	0.20470829068577334	67.64009471191792	-0.39463299131806684	9.626711094945506e-08	4.440892098500626e-16	3.7108025936483102e-06
Qwen3-8B	magicoder	42	flat_e		75.60975609756098	89.08263836239576	71.53419593345656	83.59722540116695	75.60975609756098	81.40468656567309	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/magicoder/seed42/flat_e																					2.422811145901086	1.9973511106255362	56.61299533267069	2844.937423077745	Qwen3-8B/magicoder/seed42	10.36585365853658	3.606843735563416	1.9004202758208966	0.019899557323628206	-3.917057792542924	10.36585365853658	5.155420773313125	5.730129390018476	-0.06501895664136725	88.22525597269625	-2.2184300341296925	95.87542087542089	-1.0101010101010055	87.37003058103976	-0.18348623853210455	84.52499502091216	0.5974905397331143	84.2	-0.8000000000000007	87.92165397170838	1.4689880304678993	75.23029682702149	0.20470829068577334	65.4301499605367	1.420678768745065	9.442333337439379e-08	5.551115123125783e-16	3.2471724509264277e-06
Qwen3-8B	metamath	42	flat_e		67.07317073170732	88.24867323730099	70.79482439926062	84.64665437714615	88.24867323730099	74.17154983603803	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/metamath/seed42/flat_e																					6.610311350518838	4.179256334542034	1002.3031001522105	21830.572889064293	Qwen3-8B/metamath/seed42	4.094010614101592	2.8784728403667685	1.798836842342548	0.04591281709580327	-3.081010961335763	3.0487804878048763	4.094010614101592	4.06654343807763	1.520094595217813	91.38225255972696	3.242320819112632	96.67508417508418	0.5892255892255949	88.1651376146789	-0.3669724770642202	84.65445130452102	1.563433578968343	85.8	1.4000000000000012	87.32317736670294	1.90424374319913	75.69089048106449	1.3817809621289756	67.48224151539068	2.446724546172052	9.606825290831011e-08	4.440892098500626e-16	4.521877633223426e-06
Qwen3-8B	tulu	42	flat_e		82.92682926829268	88.55193328279	69.87060998151571	84.44436859501715	69.87060998151571	85.30771038203328	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/tulu/seed42/flat_e																					9.904007489118715	7.057857979232783	1849.805792950229	10338.906025998424	Qwen3-8B/tulu/seed42	2.033271719038808	-0.7103543688479164	0.0	0.1789169751904766	-1.7208334064933464	-1.8292682926829258	-0.454890068233496	2.033271719038808	0.1530952543726869	90.27303754266211	0.7679180887371961	96.84343434343434	0.0	87.24770642201834	-0.09174311926606338	84.49512049392551	0.7070304720175224	86.0	-0.40000000000000036	87.15995647442872	1.088139281828071	75.89559877175026	-0.7676560900716445	67.64009471191792	-0.0789265982636067	9.758374797108615e-08	4.440892098500626e-16	1.8622094739573214e-06
Qwen3-8B	magicoder	43	flat_e		75.0	88.24867323730099	70.79482439926062	83.46201136118955	75.0	80.83516966591705	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/magicoder/seed43/flat_e																					2.6700077923681693	2.104192890541161	33.86920345778961	1326.1914753381288	Qwen3-8B/magicoder/seed43	12.195121951219512	3.075771910422617	1.985624576956435	0.025538697908727124	-3.66756041210781	12.195121951219512	5.686125852918877	3.881700554528635	-0.34051067617963326	88.05460750853243	-2.4744027303754246	95.7912457912458	-1.094276094276092	87.24770642201834	-0.09174311926606338	84.58474407488548	0.3186616211909965	84.0	0.0	87.64961915125136	0.16322089227420733	75.33265097236438	-0.25588536335722223	65.03551696921863	0.7103393843725381	9.298769176879773e-08	4.440892098500626e-16	2.982850986876784e-06
Qwen3-8B	metamath	43	flat_e		73.17073170731707	87.33889310083397	71.71903881700554	84.70978084922355	87.33889310083397	76.53318379118205	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/metamath/seed43/flat_e																					7.794308001713311	5.066712961956016	1266.0179811686082	21210.03108054813	Qwen3-8B/metamath/seed43	3.335860500379084	6.867582095635697	3.5232856949641636	0.05968958632642845	-2.8185977071920125	15.243902439024396	3.335860500379084	4.06654343807763	1.2923004098050654	91.55290102389078	2.6450511945392496	96.88552188552188	0.7154882154882136	87.82874617737004	-0.48929663608562324	84.50507866958773	2.0812587134036997	86.4	1.8000000000000016	87.48639825897715	1.7410228509249226	75.53735926305015	0.8188331627430934	67.48224151539068	1.026045777426987	8.16978151796377e-08	4.440892098500626e-16	2.823501260129646e-06
Qwen3-8B	tulu	43	flat_e		80.48780487804879	89.38589840788475	73.75231053604436	84.59758758618008	73.75231053604436	84.82376362403788	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/tulu/seed43/flat_e																					10.803860363710548	7.444934899613509	1964.6896527734823	9049.179116466023	Qwen3-8B/tulu/seed43	7.578558225508317	-0.30099243156300304	0.0	0.21711247257759583	-1.5273397529070594	-1.2195121951219363	0.22744503411674089	7.578558225508317	0.0890898663161721	91.21160409556313	1.0238907849829282	97.01178451178451	0.08417508417508657	86.91131498470948	-0.06116207951071262	84.49512049392551	0.4381597291376216	85.6	0.0	87.15995647442872	0.10881392818280489	76.35619242579324	0.46059365404298447	68.03472770323599	-1.3417521704814583	9.608957696194409e-08	5.551115123125783e-16	1.4789904163592382e-06
Qwen3-8B	magicoder	44	flat_e		75.0	88.77937831690674	71.53419593345656	83.56251349200053	75.0	81.29202924745461	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/magicoder/seed44/flat_e																					2.5912219707835735	2.164769614596462	33.11213270043299	1325.6251625919526	Qwen3-8B/magicoder/seed44	10.36585365853658	2.7389717322342904	1.1105054007101292	0.024978503452431373	-3.6897396859099807	10.36585365853658	4.700530705079601	3.5120147874306866	0.004369704192612289	88.31058020477815	-2.3890784982935176	95.83333333333334	-1.0521885521885488	87.21712538226299	0.06116207951070152	84.64449312885878	0.41824337781317666	84.39999999999999	1.4000000000000012	87.54080522306855	0.3808487486398282	75.28147389969294	-0.20470829068577334	65.27229676400947	1.420678768745065	9.395226718833527e-08	4.440892098500626e-16	2.612781263566788e-06
Qwen3-8B	metamath	44	flat_e		67.07317073170732	87.64215314632298	71.90388170055454	84.45311369909813	87.64215314632298	74.47672204378667	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/metamath/seed44/flat_e																					7.466873426488625	4.899642369363951	1260.117551379127	21136.146767520917	Qwen3-8B/metamath/seed44	3.6391205458680957	10.96220376154374	9.522414078114908	0.05961907651566368	-2.819779680357984	26.219512195121958	3.6391205458680957	5.175600739371546	1.4914983501377037	91.6382252559727	3.1569965870307137	96.67508417508418	0.7154882154882247	87.33944954128441	-0.8256880733944927	84.36566421031667	2.0015933081059534	86.6	1.8000000000000016	87.05114254624591	2.176278563656142	75.02558853633572	0.46059365404298447	66.92975532754538	2.4467245461720633	9.853408422522136e-08	4.440892098500626e-16	1.922406293708434e-06
Qwen3-8B	tulu	44	flat_e		79.26829268292683	88.55193328279	71.34935304990758	84.5735658566813	71.34935304990758	84.13126394079937	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Qwen3-8B/tulu/seed44/flat_e																					10.461548975882145	7.482795827872691	1985.8276688475828	9467.777140453369	Qwen3-8B/tulu/seed44	4.436229205175593	-1.6065773104743357	0.0	0.20974592445386717	-1.5618583643176736	-4.878048780487802	-0.15163002274448445	4.436229205175593	0.2099468718092794	90.95563139931741	0.5972696245733822	96.75925925925925	0.08417508417507547	87.43119266055047	-0.4281345565749217	84.34574785899224	0.8564031069508093	86.4	0.40000000000000036	87.32317736670294	1.0337323177366797	76.04912998976458	-0.15353121801432446	67.32438831886346	-0.710339384372527	9.815681356606376e-08	6.661338147750939e-16	1.5906177006641542e-06
Llama-3.1-8B-Instruct	magicoder	42	scalar_e		56.09756097560976	64.6702047005307	60.258780036968574	70.53090992988193	56.09756097560976	65.1532982224604	0.903073646737603	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Llama-3.1-8B-Instruct/magicoder/seed42/scalar_e																					1.2546833291923662	1.2211812327369684	13.55703827202389	531.1712257134545	Llama-3.1-8B-Instruct/magicoder/seed42	2.439024390243901	4.833459214338326	4.075309100615807	0.025522915428663234	-3.668178586095467	2.439024390243901	8.263836239575433	4.805914972273563	1.430626431165976	73.37883959044369	2.0477815699658786	88.63636363636364	0.42087542087542174	85.71865443425077	0.03058103975535076	50.796654052977495	5.2380003983270305	64.60000000000001	0.8000000000000007	76.44178454842219	1.088139281828071	68.32139201637666	-0.15353121801433556	56.353591160220994	1.9731649565903675	9.765647024373436e-08	6.661338147750939e-16	6.874735541506638e-06
Llama-3.1-8B-Instruct	metamath	42	scalar_e		56.70731707317073	78.62016679302502	57.48613678373382	68.103695882713	78.62016679302502	60.76571657987251	2.6363594135388317	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Llama-3.1-8B-Instruct/metamath/seed42/scalar_e																					3.437201786763818	3.104658898613576	140.10009116783468	473.7533862714123	Llama-3.1-8B-Instruct/metamath/seed42	1.5163002274450434	2.881961410857066	2.0689532807757725	0.2957236723318567	-1.2183298000967855	2.439024390243894	1.5163002274450434	3.14232902033271	3.064530821994609	64.16382252559727	5.716723549488057	82.53367003367003	5.513468013468015	84.18960244648318	0.7339449541284404	48.07807209719179	2.778331009759011	70.8	4.799999999999994	72.85092491838955	3.3188248095756268	67.91197543500512	1.0235414534288667	54.30149960536701	0.6314127861089203	9.975829362574018e-08	4.440892098500626e-16	2.258833521562309e-06
Llama-3.1-8B-Instruct	tulu	42	scalar_e		62.19512195121951	67.85443517816528	66.35859519408503	69.33887522081208	66.35859519408503	66.46281078339895	0.6842756045976065	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Llama-3.1-8B-Instruct/tulu/seed42/scalar_e																					3.874474423009951	3.3814722936475903	158.000719004011	1313.729972914754	Llama-3.1-8B-Instruct/tulu/seed42	3.142329020332717	2.636706616799202	1.2236504089058187	0.12026879363455266	-2.118026094186739	-1.2195121951219505	11.06899166034875	3.142329020332717	-1.939359614829172	69.7952218430034	-2.0477815699658786	86.57407407407408	-1.388888888888895	85.77981651376146	0.03058103975535076	44.05496912965545	-6.383190599482175	64.4	-5.199999999999994	79.76060935799782	-1.0337323177366686	68.78198567041966	-1.228249744114629	55.56432517758485	1.7363851617995252	9.689402213908238e-08	4.440892098500626e-16	2.2701951289949562e-06
Llama-3.1-8B-Instruct	magicoder	43	scalar_e		57.92682926829268	68.91584533737681	57.67097966728281	71.82350284070047	57.92682926829268	66.13677594845336	1.4787430683918668	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Llama-3.1-8B-Instruct/magicoder/seed43/scalar_e																					1.240130162864409	1.1929872038436171	7.52034716200334	228.2009643676323	Llama-3.1-8B-Instruct/magicoder/seed43	1.8292682926829187	5.194021277468217	3.3316140843319904	0.03295493155711666	-3.4126143613384583	1.8292682926829187	5.155420773313118	9.611829944547132	0.8148131145444069	72.95221843003414	2.1331058020477855	89.22558922558923	0.294612794612803	85.5045871559633	3.669724770642202	57.07030472017527	0.5078669587731621	65.4	-2.200000000000002	77.80195865070729	-2.5571273122959703	67.91197543500512	-2.3541453428863823	58.72138910812944	7.024467245461718	9.46957412484295e-08	6.661338147750939e-16	3.763052664140787e-06
Llama-3.1-8B-Instruct	metamath	43	scalar_e		56.70731707317073	78.77179681576952	60.81330868761553	70.90329984118723	78.77179681576952	62.807975200657836	0.5941007927535153	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Llama-3.1-8B-Instruct/metamath/seed43/scalar_e																					1.6811587646116952	1.4346573038890702	33.18961999348705	409.1177279335654	Llama-3.1-8B-Instruct/metamath/seed43	3.714935557240338	4.563444402059027	3.547184239457401	0.08112486388973236	-2.5117657817437915	3.048780487804869	3.714935557240338	3.5120147874306866	7.129537930941517	70.05119453924915	11.348122866894206	86.9949494949495	8.838383838383834	84.37308868501529	1.6513761467889854	55.72595100577574	13.762198765186218	71.6	8.999999999999996	74.75516866158868	6.202393906420012	67.45138178096212	3.7871033776867957	56.27466456195738	2.446724546172052	9.47426161967968e-08	6.661338147750939e-16	4.209520947151546e-06
Llama-3.1-8B-Instruct	tulu	43	scalar_e		62.80487804878049	66.48976497346474	63.58595194085028	72.57880822157696	63.58595194085028	67.2911504146074	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Llama-3.1-8B-Instruct/tulu/seed43/scalar_e																					3.5435618573036525	3.1918134134858	161.55650430401911	1347.1668644021915	Llama-3.1-8B-Instruct/tulu/seed43	0.7393715341959393	-0.27499379267950985	0.0	0.1199231576822595	-2.1209040939612533	-1.2195121951219576	1.5921152388172857	0.7393715341959393	-1.1975844217338505	73.97610921501706	-2.6450511945392496	89.43602693602693	-1.1363636363636354	86.11620795107034	0.6422018348623881	53.116908982274445	-5.377414857598084	70.19999999999999	-2.6000000000000023	81.01196953210011	0.21762785636562088	70.41965199590582	-0.10235414534288667	56.353591160220994	1.420678768745065	9.607121242982686e-08	5.551115123125783e-16	3.4066325973469702e-06
Llama-3.1-8B-Instruct	magicoder	44	scalar_e		59.756097560975604	70.81122062168309	58.59519408502772	71.75506073844721	59.756097560975604	67.05382514838601	1.170671595810229	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Llama-3.1-8B-Instruct/magicoder/seed44/scalar_e																					1.2219898413684147	1.1808693795266403	7.465375646697146	239.4459247932238	Llama-3.1-8B-Instruct/magicoder/seed44	6.0975609756097455	4.721172614837464	2.831036114870817	0.031177710178796964	-3.4680518568306336	6.0975609756097455	5.307050796057624	8.317929759704242	0.5385372887505184	73.54948805460751	2.4744027303754246	89.0993265993266	0.42087542087542174	85.74923547400611	3.119266055045866	56.55247958573989	2.9077872933678472	65.4	-0.8000000000000007	78.0739934711643	-3.373231773667029	67.60491299897646	-2.098259979529171	58.011049723756905	1.6574585635359074	8.392635630904977e-08	6.661338147750939e-16	4.552284662118211e-06
Llama-3.1-8B-Instruct	metamath	44	scalar_e		57.3170731707317	78.84761182714178	60.62846580406654	71.20740707200838	78.84761182714178	63.05098201560221	0.554346010329463	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Llama-3.1-8B-Instruct/metamath/seed44/scalar_e																					1.6734571196504757	1.42325628740591	33.483350053927865	396.9288101906298	Llama-3.1-8B-Instruct/metamath/seed44	4.397270659590603	3.405473252123919	2.7957171545629436	0.08435605880522275	-2.4727086432250953	1.8292682926829187	4.397270659590603	1.2939001848428902	7.0932512788459405	70.56313993174061	12.542662116040958	87.45791245791246	10.9006734006734	84.46483180428135	3.9755351681957207	56.24377614021111	12.706632144991037	71.39999999999999	4.399999999999993	74.8095756256801	6.909684439608277	67.6560900716479	1.9959058341862845	57.06393054459353	3.314917127071826	9.388111388286546e-08	5.551115123125783e-16	4.05125460267719e-06
Llama-3.1-8B-Instruct	tulu	44	scalar_e		63.41463414634146	66.79302501895376	63.95563770794824	72.2183703607304	63.95563770794824	67.47534317534188	0.0	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Llama-3.1-8B-Instruct/tulu/seed44/scalar_e																					3.462528810906284	3.2637831382231273	160.65185431296317	1363.6981181556775	Llama-3.1-8B-Instruct/tulu/seed44	1.848428835489834	1.7790279728007619	1.0108668182966885	0.11780602478958867	-2.1387158648484594	-0.6097560975609824	7.429871114480669	1.848428835489834	-1.4830310985173867	73.20819112627987	-3.1569965870307137	89.26767676767676	-1.220538720538722	85.99388379204893	-0.519877675840974	50.96594303923522	-6.423023302131048	70.39999999999999	-3.400000000000003	81.33841131664853	-0.21762785636562088	70.06141248720573	0.15353121801432446	56.51144435674822	2.920284135753748	9.524590627307816e-08	4.440892098500626e-16	3.3360085294198427e-06
Llama-3.1-8B-Instruct	magicoder	42	flat_e		53.04878048780488	62.77482941622441	59.88909426987061	70.43958936598719	53.04878048780488	64.3678376840274	1.0567424237351706	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Llama-3.1-8B-Instruct/magicoder/seed42/flat_e																					4.56514563763942	3.9215958473262686	13.557038272023888	531.1712257134545	Llama-3.1-8B-Instruct/magicoder/seed42	-0.6097560975609753	4.047998675905326	3.9216403236182398	0.02552291542866323	-3.668178586095467	-0.6097560975609753	6.368460955269136	4.4362292051756	1.3393058672712357	73.03754266211604	1.7064846416382284	88.2996632996633	0.08417508417508657	85.90214067278288	0.2140672782874664	50.119498107946626	4.560844453296159	64.4	0.6000000000000005	76.6050054406964	1.2513601741022784	68.16786079836234	-0.30706243602866	56.98500394632992	2.6045777426992878	9.553243973670078e-08	5.551115123125783e-16	2.418613613830445e-06
Llama-3.1-8B-Instruct	metamath	42	flat_e		60.97560975609756	80.97043214556481	57.116451016635864	69.68187950197694	80.97043214556481	62.591313424903454	2.2335267961501706	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Llama-3.1-8B-Instruct/metamath/seed42/flat_e																					11.919334493312592	9.489901577716674	140.10009116783468	473.7533862714123	Llama-3.1-8B-Instruct/metamath/seed42	3.8665655799848366	4.70755825588801	2.4717858981644336	0.2957236723318567	-1.2183298000967855	6.707317073170728	3.8665655799848366	2.7726432532347545	4.642714441258548	71.07508532423208	12.627986348122866	87.07912457912458	10.058922558922557	84.6788990825688	1.2232415902140636	50.54769966142203	5.247958573989248	69.8	3.7999999999999923	72.0348204570185	2.502720348204568	66.99078812691914	0.10235414534288667	55.24861878453039	1.5785319652723007	9.969740633053448e-08	4.440892098500626e-16	1.2502968544936266e-06
Llama-3.1-8B-Instruct	tulu	42	flat_e		60.97560975609756	66.565579984837	64.69500924214418	70.43021286661336	64.69500924214418	65.9904675358493	0.32049638933051483	/dataset1/zailong/workspace/peft-sft-lab/reports/hns_energy_matched_20260914/adapters/Llama-3.1-8B-Instruct/tulu/seed42/flat_e																					11.993339372065627	9.2615744469778	158.000719004011	1313.729972914754	Llama-3.1-8B-Instruct/tulu/seed42	1.4787430683918714	2.164363369249557	1.5874296241729102	0.12026879363455266	-2.118026094186739	-2.439024390243901	9.780136467020476	1.4787430683918714	-0.8480219690278972	70.98976109215018	-0.8532423208191142	86.86868686868688	-1.094276094276092	85.65749235474006	-0.09174311926605228	48.76518621788488	-1.67297351125274	66.0	-3.599999999999992	80.41349292709467	-0.3808487486398282	69.49846468781986	-0.5117707267144223	55.24861878453039	1.420678768745065	9.454204408232414e-08	4.440892098500626e-16	1.3801421017145543e-06
